ID	DiseaseName	DiseaseID	AltDiseaseIDs	Synonyms
/d/18280	Schistosomiasis haematobia	D012553	DO:DOID:1394	Schistosomiases, Urinary|Schistosomiases, Urogenital|Schistosomiasis haematobium|Schistosomiasis, Urinary|Schistosomiasis, Urogenital|Urinary Schistosomiases|Urinary Schistosomiasis|Urogenital Schistosomiases|Urogenital Schistosomiasis
/d/15928	Schizophrenia, Catatonic	D012560	OMIM:605419	CATATONIA, PERIODIC|Catatonic Schizophrenia|Catatonic Schizophrenias|SCHIZOPHRENIA 10|Schizophrenias, Catatonic|SCHIZOPHRENIA SUSCEPTIBILITY LOCUS, CHROMOSOME 15q15-RELATED|SCZD10
/d/10353	Scleroderma, Limited	D045745	DO:DOID:1577	Limited Scleroderma|Limited Systemic Scleroderma|Limited Systemic Sclerodermas|Scleroderma, Limited Systemic|Sclerodermas, Limited Systemic|Systemic Scleroderma, Limited|Systemic Sclerodermas, Limited
/d/16728	Sertoli cell-only syndrome, Y-linked	C537587	OMIM:400042	HYPOSPERMATOGENESIS, INCLUDED|INCOMPLETE SERTOLI CELL-ONLY SYNDROME, INCLUDED|Sertoli cell-only syndrome, type 1|Sertoli Cell-Only Syndrome, Type I|SERTOLI CELL-ONLY SYNDROME, TYPE I  SERTOLI CELL-ONLY SYNDROME, TYPE II, INCLUDED|SERTOLI CELL-ONLY SYNDROME, Y-LINKED|SPERMATOGENIC FAILURE, Y-LINKED, 1|SPGFY1
/d/05852	Skin Diseases, Papulosquamous	D017444	na	Disease, Papulosquamous Skin|Diseases, Papulosquamous Skin|Disorder, Papulosquamous|Disorders, Papulosquamous|Papulosquamous Disorder|Papulosquamous Disorders|Papulosquamous Skin Disease|Papulosquamous Skin Diseases|Skin Disease, Papulosquamous
/d/15093	Solitary Pulmonary Nodule	D003074	DO:DOID:5364	Coin Lesion, Pulmonary|Coin Lesions, Pulmonary|Lesion, Pulmonary Coin|Lesions, Pulmonary Coin|Nodule, Solitary Pulmonary|Nodules, Solitary Pulmonary|Pulmonary Coin Lesion|Pulmonary Coin Lesions|Pulmonary Nodule, Solitary|Pulmonary Nodules, Solitary|Solitary Pulmonary Nodules
/d/16523	Somatoform Disorders	D013001	DO:DOID:13918|DO:DOID:4737	Briquet Syndrome|Disorder, Somatoform|Disorders, Somatization|Disorders, Somatoform|Medically Unexplained Syndrome|Medically Unexplained Syndromes|Pain Disorder|Somatization Disorder|Somatization Disorders|Somatoform Disorder|Syndrome, Briquet|Syndrome, Medically Unexplained|Syndromes, Medically Unexplained|Unexplained Syndrome, Medically|Unexplained Syndromes, Medically
/d/16645	Spastic Paraplegia-50, Autosomal Recessive	C567858	OMIM:612936	CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3, FORMERLY|CPSQ3, FORMERLY|SPASTIC PARAPLEGIA 50, AUTOSOMAL RECESSIVE|SPG50
/d/18436	Spinal Cord Ischemia	D020760	DO:DOID:178	Cord Ischemia, Spinal|Cord Ischemias, Spinal|Experimental Spinal Cord Ischemia|Ischemia, Spinal Cord|Ischemias, Spinal Cord|Ischemic Myelopathies|Ischemic Myelopathy|Myelopathies, Ischemic|Myelopathy, Ischemic|Spinal Cord Ischemia, Experimental|Spinal Cord Ischemias
/d/15824	Spinal Diseases	D013122	na	Disease, Spinal|Diseases, Spinal|Spinal Disease
/d/16930	Split-Hand-Foot Malformation With Long Bone Deficiency 2	C565199	OMIM:610685	SHFLD2|SPLIT-HAND/FOOT MALFORMATION WITH LONG BONE DEFICIENCY 2
/d/17448	Teeth noneruption of with maxillary hypoplasia and genu valgum	C536952	na	Teeth, Noneruption of, With Maxillary Hypoplasia and Genu Valgum
/d/17641	THROMBOPHILIA, FAMILIAL, DUE TO DECREASED RELEASE OF TISSUE PLASMINOGEN ACTIVATOR;THPH9 HYPERFIBRINOLYSIS, FAMILIAL, DUE TO INCREASED RELEASE OF TISSUE PLASMINOGEN	612348	na	ACTIVATOR, INCLUDED
/d/17638	Thrombophilia, Hereditary, Due To Protein S Deficiency, Autosomal Recessive	C567348	OMIM:614514	THPH6|THROMBOPHILIA DUE TO PROTEIN S DEFICIENCY, AUTOSOMAL RECESSIVE
/d/12791	TOBACCO ADDICTION, SUSCEPTIBILITY TO	188890	na	CIGARETTE HABITUATION, SUSCEPTIBILITY TO|NICOTINE ADDICTION, SUSCEPTIBILITY TO|NICOTINE DEPENDENCE, SUSCEPTIBILITY TO|SMOKING HABIT, SUSCEPTIBILITY TO
/d/07999	Tongue, Hairy	D014064	DO:DOID:13500	Hairy Tongue|Hairy Tongues|Tongues, Hairy
/d/17956	Tooth Abnormalities	D014071	na	Abnormalities, Teeth|Abnormalities, Tooth|Abnormality, Teeth|Abnormality, Tooth|Odontome|Odontomes|Teeth Abnormalities|Teeth Abnormality|Tooth Abnormality
/d/11936	Trisomy 22 mosaicism syndrome	C536796	na	Chromosome 22 trisomy mosaic|Trisomy 22 mosaic|Trisomy mosaic 22|Uniparental disomy of 22
/d/02249	Urinary Bladder Neck Obstruction	D001748	DO:DOID:13948	Bladder Neck Obstruction|Bladder Outlet Obstruction
/d/18308	USHER SYNDROME, TYPE IIIB	614504	DO:DOID:0110842	USH3B
/d/18798	Woolly hair, congenital	C536745	na	Frizzy hair syndrome|Woolly hair syndrome
/d/18819	Xeroderma Pigmentosum, Complementation Group B	C562590	OMIM:610651	Xeroderma Pigmentosum, Group B|XPB|XPB/CS, INCLUDED|XP, GROUP B;XPBC  XERODERMA PIGMENTOSUM B/COCKAYNE SYNDROME, INCLUDED
/d/14308	Yersinia Infections	D015009	na	Infections, Yersinia|Infection, Yersinia|Yersinia Infection
/d/18967	3-METHYLGLUTACONIC ACIDURIA, TYPE VIII	617248	na	MGCA8
/d/18968	46,XX SEX REVERSAL 2	278850	DO:DOID:14450	CHROMOSOME 17q24 DUPLICATION SYNDROME|SRXX2
/d/18969	46,XX SEX REVERSAL 3	300833	DO:DOID:14450	46,XX SEX REVERSAL, SOX3-RELATED  CHROMOSOME Xq26 DELETION SYNDROME, INCLUDED|CHROMOSOME Xq26 DUPLICATION SYNDROME|SRXX3
/d/18970	46,XY SEX REVERSAL 10	616425	na	CHROMOSOME 17q24 DELETION SYNDROME|SRXY10
/d/18971	46,XY Sex Reversal 4	C567887	OMIM:154230	46,Xy Gonadal Dysgenesis, Complete Or Partial, With 9p24.3 Deletion|46,XY GONADAL DYSGENESIS, PARTIAL OR COMPLETE, WITH 9p24.3 DELETION|Chromosome 9p24.3 Deletion Syndrome|SRXY4
/d/18972	46,Xy True Hermaphroditism, Sry-Related	C567575	na	na
/d/18973	5 alpha Fluorouracil toxicity	C531667	na	na
/d/18974	5-HYDROXYTRYPTAMINE OXYGENASE REGULATOR	143460	na	HTOR
/d/18975	6-Phosphogluconolactonase Deficiency	C566803	na	6PGL Deficiency
/d/18976	6q+ Syndrome, Partial	C537810	na	Chromosome 6, partial trisomy 6q|Chromosome 6, Trisomy 6q2|Distal Duplication 6q|Trisomy 6q, Partial|Trisomy 6q Syndrome, Partial
/d/18977	7p2 monosomy syndrome	C537818	na	Chromosome 7, monosomy 7p2|Chromosome 7, partial deletion of short arm (7p2-)|Chromosome 7, partial monosomy 7p|Chromosome 7, terminal 7p deletion (del 7p21-p22)
/d/18978	AARSKOG SYNDROME, AUTOSOMAL DOMINANT	100050	DO:DOID:6683	na
/d/18979	abc disease	C579754	na	na
/d/18980	Abdomen, Acute	D000006	na	Abdomens, Acute|Acute Abdomen|Acute Abdomens
/d/18981	Abdominal Abscess	D018784	na	Abdominal Abscesses|Abscess, Abdominal|Abscesses, Abdominal|Abscesses, Intra-Abdominal|Abscess, Intra Abdominal|Abscess, Intra-Abdominal|Intra-Abdominal Abscess|Intra-Abdominal Abscesses
/d/18982	Abdominal Injuries	D000007	na	Abdominal Injury|Injuries, Abdominal|Injury, Abdominal
/d/18983	Abdominal Neoplasms	D000008	na	Abdominal Neoplasm|Neoplasm, Abdominal|Neoplasms, Abdominal
/d/18984	Abdominal Pain	D015746	na	Abdominal Pains|Colicky Pain|Colicky Pains|Pain, Abdominal|Pain, Colicky|Pains, Abdominal|Pains, Colicky
/d/18985	Abducens Nerve Injury	D020222	na	Abducens Nerve Injuries|Abducens Nerve Trauma|Abducens Nerve Traumas|Abducens Neuropathies, Traumatic|Abducens Neuropathy, Traumatic|Cranial Nerve VI Injury|Injuries, Abducens Nerve|Injury, Abducens Nerve|Injury, Cranial Nerve VI|Injury, Sixth Cranial Nerve|Nerve Injuries, Abducens|Nerve Injury, Abducens|Nerve Trauma, Abducens|Nerve Traumas, Abducens|Sixth Cranial Nerve Injuries|Sixth Cranial Nerve Injury|Sixth-Nerve Palsies, Traumatic|Sixth Nerve Palsy, Traumatic|Sixth-Nerve Palsy, Traumatic|Sixth Nerve Trauma|Sixth-Nerve Trauma|Sixth-Nerve Traumas|Trauma, Abducens Nerve|Traumas, Abducens Nerve|Trauma, Sixth-Nerve|Traumas, Sixth-Nerve|Traumatic Abducens Neuropathies|Traumatic Abducens Neuropathy|Traumatic Sixth-Nerve Palsies|Traumatic Sixth Nerve Palsy|Traumatic Sixth-Nerve Palsy
/d/18986	Aberrant Crypt Foci	D058739	na	Crypt Foci, Aberrant|Foci, Aberrant Crypt
/d/18987	Abnormalities, Drug-Induced	D000014	na	Abnormalities, Drug Induced|Abnormality, Drug-Induced|Drug Induced Abnormalities|Drug-Induced Abnormalities|Drug-Induced Abnormality
/d/18988	Abnormalities, Radiation-Induced	D000016	na	Abnormalities, Radiation Induced|Abnormality, Radiation-Induced|Radiation Induced Abnormalities|Radiation-Induced Abnormalities|Radiation-Induced Abnormality
/d/18989	Abnormalities, Severe Teratoid	D009008	na	Abnormality, Severe Teratoid|Severe Teratoid Abnormalities|Severe Teratoid Abnormality|Teratoid Abnormalities, Severe|Teratoid Abnormality, Severe
/d/18990	Abnormal Karyotype	D059786	na	Abnormal Karyotypes|Karyotype, Abnormal|Karyotypes, Abnormal
/d/18991	Abortion, Incomplete	D000027	na	Abortions, Incomplete|Incomplete Abortion|Incomplete Abortions
/d/18992	Abortion, Missed	D000030	na	Abortions, Missed|Missed Abortion|Missed Abortions
/d/18993	Abortion, Septic	D000031	na	Abortions, Septic|Septic Abortion|Septic Abortions
/d/18994	Abortion, Spontaneous	D000022	na	Abortions, Spontaneous|Abortions, Tubal|Abortion, Tubal|Miscarriage|Miscarriages|Spontaneous Abortion|Spontaneous Abortions|Tubal Abortion|Tubal Abortions
/d/18995	Abortion, Veterinary	D000034	na	Abortions, Veterinary|Veterinary Abortion|Veterinary Abortions
/d/18996	Abscess	D000038	na	Abscesses
/d/18997	Absent duct of Santorini	C535567	na	Absent accessory pancreatic duct of Santorini
/d/18998	Acantholysis	D000051	na	Acantholyses
/d/18999	Accelerated Idioventricular Rhythm	D016170	na	Accelerated Idioventricular Rhythms|AIVR|Idioventricular Rhythm, Accelerated|Idioventricular Rhythms, Accelerated|Slow Ventricular Tachycardia|Slow Ventricular Tachycardias|Ventricular Tachycardia, Slow|Ventricular Tachycardias, Slow
/d/19000	Accessory Atrioventricular Bundle	D058606	na	Accessory Atrioventricular Bundles|Accessory Atrioventricular Pathway|Accessory Atrioventricular Pathways|Accessory Conducting Pathway|Accessory Conducting Pathways|Accessory Pathway, Concealed|Accessory Pathway, Fasciculoventricular|Accessory Pathway, Nodoventricular|Accessory Pathways, Concealed|Accessory Pathways, Fasciculoventricular|Accessory Pathways, Nodoventricular|Atrio Hisian Bypass Tract|Atrio-Hisian Bypass Tract|Atrio-Hisian Bypass Tracts|Atriohisian Fiber|Atriohisian Fibers|Atriohisian Tract|Atriohisian Tracts|Atrioventricular Bundle, Accessory|Atrioventricular Bundles, Accessory|Atrioventricular Pathway, Accessory|Atrioventricular Pathways, Accessory|Bundle, Accessory Atrioventricular|Bundle, Kent|Bundle of Kent|Bundles, Accessory Atrioventricular|Bypass Tract, Atrio-Hisian|Bypass Tracts, Atrio-Hisian|Concealed Accessory Pathway|Concealed Accessory Pathways|Conducting Pathway, Accessory|Conducting Pathways, Accessory|Fasciculoventricular Accessory Pathway|Fasciculoventricular Accessory Pathways|Fasciculoventricular Pathway|Fasciculoventricular Pathways|Fiber, Atriohisian|Fibers, Atriohisian|Fibers, James|Fibers, Mahaim|James Fibers|Kent Bundle|Mahaim Fibers|Nodoventricular Accessory Pathway|Nodoventricular Accessory Pathways|Nodoventricular Pathway|Nodoventricular Pathways|Pathway, Accessory Atrioventricular|Pathway, Accessory Conducting|Pathway, Concealed Accessory|Pathway, Fasciculoventricular|Pathway, Fasciculoventricular Accessory|Pathway, Nodoventricular|Pathway, Nodoventricular Accessory|Pathways, Accessory Atrioventricular|Pathways, Accessory Conducting|Pathways, Concealed Accessory|Pathways, Fasciculoventricular|Pathways, Fasciculoventricular Accessory|Pathways, Nodoventricular|Pathways, Nodoventricular Accessory|Tract, Atriohisian|Tract, Atrio-Hisian Bypass|Tracts, Atriohisian|Tracts, Atrio-Hisian Bypass
/d/19001	Accessory Nerve Injuries	D061227	na	Accessory Nerve Avulsion|Accessory Nerve Avulsions|Accessory Nerve Contusion|Accessory Nerve Contusions|Accessory Nerve Injury|Accessory Nerve Transection|Accessory Nerve Transections|Accessory Nerve Trauma|Accessory Nerve Traumas|Accessory Neuropathies, Traumatic|Accessory Neuropathy, Traumatic|Avulsion, Accessory Nerve|Avulsions, Accessory Nerve|Contusion, Accessory Nerve|Contusions, Accessory Nerve|Cranial Nerve XI Injury|Eleventh Cranial Nerve Injuries|Eleventh Cranial Nerve Injury|Eleventh-Nerve Palsies, Traumatic|Eleventh Nerve Palsy, Traumatic|Eleventh-Nerve Palsy, Traumatic|Eleventh Nerve Trauma|Eleventh-Nerve Trauma|Eleventh-Nerve Traumas|Injuries, Accessory Nerve|Injury, Accessory Nerve|Injury, Cranial Nerve XI|Injury, Eleventh Cranial Nerve|Nerve Avulsion, Accessory|Nerve Avulsions, Accessory|Nerve Contusion, Accessory|Nerve Contusions, Accessory|Nerve Injuries, Accessory|Nerve Injury, Accessory|Nerve Transection, Accessory|Nerve Transections, Accessory|Nerve Trauma, Accessory|Nerve Traumas, Accessory|Neuropathies, Traumatic Accessory|Neuropathy, Traumatic Accessory|Palsies, Traumatic Eleventh-Nerve|Palsy, Traumatic Eleventh-Nerve|Spinal Accessory Nerve Avulsion|Spinal Accessory Nerve Contusion|Spinal Accessory Nerve Injury|Spinal Accessory Nerve Transection|Spinal Accessory Nerve Trauma|Spinal Accessory Neuropathy, Traumatic|Transection, Accessory Nerve|Transections, Accessory Nerve|Trauma, Accessory Nerve|Trauma, Eleventh-Nerve|Traumas, Accessory Nerve|Traumas, Eleventh-Nerve|Traumatic Accessory Neuropathies|Traumatic Accessory Neuropathy|Traumatic Eleventh-Nerve Palsies|Traumatic Eleventh Nerve Palsy|Traumatic Eleventh-Nerve Palsy
/d/19002	Acetylcarnitine deficiency	C536006	na	na
/d/19003	Achlorhydria	D000126	na	Achylia Gastrica|Hypochlorhydria
/d/19004	Achondrogenesis, type 3	C536018	na	Type 3 Achondrogenesis
/d/19005	Achondrogenesis, type 4	C536019	na	Type 4 Achondrogenesis
/d/19006	Acid-Base Imbalance	D000137	na	Acid Base Imbalance|Acid-Base Imbalances|Imbalance, Acid-Base|Imbalances, Acid-Base
/d/19007	Acidosis	D000138	na	Acidoses|Acidoses, Metabolic|Acidosis, Metabolic|Metabolic Acidoses|Metabolic Acidosis
/d/19008	Acidosis, Respiratory	D000142	na	Acidoses, Respiratory|Respiratory Acidoses|Respiratory Acidosis
/d/19009	Acinetobacter Infections	D000151	na	Acinetobacter Infection|Infection, Acinetobacter|Infection, Mimae|Infections, Acinetobacter|Infections, Mimae|Mimae Infection|Mimae Infections
/d/19010	Acne, Adult	C565791	na	na
/d/19011	Acne Conglobata	D000069316	na	Acne Conglobatas|Conglobata, Acne|Conglobatas, Acne
/d/19012	Acneiform Eruptions	D017486	na	Acneiform Eruption|Eruption, Acneiform|Eruptions, Acneiform
/d/19013	Acne Keloid	D000153	na	Acne, Keloidal|Acne Keloidalis|Acne Keloids|Acne, Nuchal Keloid|Acnes, Nuchal Keloid|Capillitii, Dermatitis Papillaris|Capillitius, Dermatitis Papillaris|Dermatitis Papillaris Capillitii|Dermatitis Papillaris Capillitius|Folliculitis Keloidalis|Folliculitis Keloidalis Nuchae|Keloid, Acne|Keloid Acne, Nuchal|Keloid Acnes, Nuchal|Keloidal Acne|Keloidal Acnes|Keloidalis Nuchae, Folliculitis|Keloidalis Nuchae, Lichen|Keloids, Acne|Lichen Keloidalis Nuchae|Nuchae, Folliculitis Keloidalis|Nuchae, Lichen Keloidalis|Nuchal Keloid Acne|Nuchal Keloid Acnes|Papillaris Capillitii, Dermatitis|Papillaris Capillitius, Dermatitis
/d/19014	Acquired Protein S Deficiency	C567077	na	na
/d/19015	Acrodysplasia with ossification abnormalities, short stature, and fibular hypoplasia	C538181	na	na
/d/19016	Acroleukopathy, Symmetric	C566322	na	na
/d/19017	Acrootoocular Syndrome	C564866	na	Pseudopapilledema, Ocular Hypotelorism, Blepharophimosis, and Hand Anomalies
/d/19018	Actinobacillus Infections	D000189	na	Actinobacillus Infection|Infection, Actinobacillus|Infections, Actinobacillus
/d/19019	Actinomycetales Infections	D000193	na	Actinomycetales Infection|Actinomycete Infection|Actinomycete Infections|Infection, Actinomycetales|Infection, Actinomycete|Infections, Actinomycetales|Infections, Actinomycete
/d/19020	Actinomycosis, Cervicofacial	D000197	na	Actinomycoses, Cervicofacial|Cervicofacial Actinomycoses|Cervicofacial Actinomycosis
/d/19021	Acute Coronary Syndrome	D054058	DO:DOID:326	Acute Coronary Syndromes|Coronary Syndrome, Acute|Coronary Syndromes, Acute|Syndrome, Acute Coronary|Syndromes, Acute Coronary
/d/19022	Acute Disease	D000208	na	Acute Diseases|Disease, Acute|Diseases, Acute
/d/19023	Acute Febrile Encephalopathy	D000071072	na	Acute Encephalitis Syndrome|Acute Encephalitis Syndromes|Acute Febrile Encephalopathies|Encephalopathies, Acute Febrile|Encephalopathies, Febrile|Encephalopathy, Acute Febrile|Encephalopathy, Febrile|Febrile Encephalopathies|Febrile Encephalopathies, Acute|Febrile Encephalopathy
/d/19024	Acute malaria	C531736	na	Chronic malaria
/d/19025	Acute-On-Chronic Liver Failure	D065290	na	Acute On Chronic Liver Failure|Acute On Chronic Liver Failure (ACLF)|Acute-On-Chronic Liver Failure (ACLF)|Acute-On-Chronic Liver Failures|Acute-On-Chronic Liver Failures (ACLF)|Failure, Acute-On-Chronic Liver|Failure, Acute-On-Chronic Liver (ACLF)|Failures, Acute-On-Chronic Liver|Failures, Acute-On-Chronic Liver (ACLF)|Liver Failure, Acute On Chronic|Liver Failure, Acute-On-Chronic|Liver Failure, Acute-On-Chronic (ACLF)|Liver Failures, Acute-On-Chronic|Liver Failures, Acute-On-Chronic (ACLF)
/d/19026	Acute Pain	D059787	na	Acute Pains|Pain, Acute|Pains, Acute
/d/19027	Acute-Phase Reaction	D000210	na	Acute Phase Reaction|Acute-Phase Response|Acute Phase State|Acute-Phase State|Reaction, Acute Phase|Reaction, Acute-Phase|Response, Acute Phase|Response, Acute-Phase|State, Acute-Phase
/d/19028	Acute Retroviral Syndrome	D000071297	na	Retroviral Syndrome, Acute
/d/19029	Acute Tubulointerstitial Nephritis	C564356	na	na
/d/19030	Adams Nance syndrome	C538224	na	Tachycardia hypertension microphthalmos hyperglycinuria
/d/19031	Adams-Stokes Syndrome	D000219	na	Adams Stokes Syndrome|Adam Stokes Attacks|Adam-Stokes Attacks|Attacks, Adam-Stokes|Attacks, Stokes-Adams|Stokes Adams Attacks|Stokes-Adams Attacks|Stokes Adams Syndrome|Stokes-Adams Syndrome|Syndrome, Adams-Stokes|Syndrome, Stokes-Adams
/d/19032	Adenine Nucleotide Translocator Deficiency	C566309	na	na
/d/19033	Adenoma, Bile Duct	D002759	DO:DOID:5381	Adenomas, Bile Duct|Bile Duct Adenoma|Bile Duct Adenomas|Cholangioma|Cholangiomas
/d/19034	Adenomatosis, Pulmonary	D018255	na	Adenomatoses, Pulmonary|Pulmonary Adenomatoses|Pulmonary Adenomatosis
/d/19035	Adenomyoepithelioma	D055331	na	Adenomyoepitheliomas
/d/19036	Adenophorea Infections	D017188	na	Adenophorea Infection|Aphasmidia Infection|Aphasmidia Infections|Infection, Adenophorea|Infection, Aphasmidia|Infections, Adenophorea|Infections, Aphasmidia
/d/19037	Adenosine Deaminase, Elevated, Hemolytic Anemia Due To	C566314	na	na
/d/19038	Adenoviridae Infections	D000257	na	Adenoviridae Infection|Adenovirus Infection|Adenovirus Infections|Infection, Adenoviridae|Infection, Adenovirus|Infections, Adenoviridae|Infections, Adenovirus
/d/19039	ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 2	606770	na	ADIPQTL2|CAQ5|CIRCULATING ADIPONECTIN QUANTITATIVE TRAIT LOCUS ON CHROMOSOME 5
/d/19040	ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 3	606771	na	ADIPQTL3|CAQ14|CIRCULATING ADIPONECTIN QUANTITATIVE TRAIT LOCUS ON CHROMOSOME 14
/d/19041	Adnexal Diseases	D000291	na	Adnexal Disease|Disease, Adnexal|Diseases, Adnexal
/d/19042	Adrenal Hypoplasia, Congenital, with Precocious Puberty	C564568	na	Adrenal Insufficiency, Progressive, and Hypogonadotropic Hypogonadism
/d/19043	Adrenal Insufficiency, Congenital	C566130	na	na
/d/19044	Adrenocortical Carcinoma, Pediatric	C565973	na	na
/d/19045	Adrenocortical Unresponsiveness To Acth With Postreceptor Defect	C565971	na	Familial Glucocorticoid Deficiency Due To Defect Distal To Acth Receptor
/d/19046	Adult i Blood Group with Congenital Cataract	C566214	na	Adult i Blood Group Phenotype|Adult i Blood Group without Congenital Cataract
/d/19047	Aerophagy	D000334	na	Air Swallowing|Swallowing, Air
/d/19048	Affective Disorders, Psychotic	D000341	na	Affective Disorder, Psychotic|Affective Psychoses|Depression, Reactive, Psychotic|Disorder, Psychotic Affective|Disorders, Psychotic Affective|Mood Disorder, Psychotic|Mood Disorders, Psychotic|Psychoses, Affective|Psychotic Affective Disorder|Psychotic Affective Disorders|Psychotic Mood Disorder|Psychotic Mood Disorders
/d/19049	African Horse Sickness	D000355	na	African Horsesickness|African Horsesicknesses|African Horse Sicknesses|Equine Plague|Equine Plagues|Horsesickness, African|Horse Sickness, African|Horsesicknesses, African|Horse Sicknesses, African|Plague, Equine|Plagues, Equine|Sickness, African Horse|Sicknesses, African Horse
/d/19050	African Swine Fever	D000357	na	Swine Fever, African|Wart Hog Disease|Wart-Hog Disease|Wart-Hog Diseases
/d/19051	Agammaglobulinemia, Non-Bruton Type, Autosomal Dominant	C563305	na	na
/d/19052	Age-Related Hearing Impairment 1	C567305	OMIM:612448	ARHI1|Presbycusis 1
/d/19053	Ageusia	D000370	na	Ageusia, Hysterical|Ageusias, Hysterical|Hypogeusia|Hypogeusias|Hysterical Ageusia|Hysterical Ageusias|Taste Blindness|Taste-Blindness
/d/19054	Aging, Premature	D019588	na	Premature Aging
/d/19055	Agonadism, XY, with Mental Retardation, Short Stature, Retarded Bone Age, and Multiple Extragenital Malformations	C563429	na	na
/d/19056	Agricultural Workers' Diseases	D000382	na	Agricultural Worker Disease|Agricultural Worker Diseases|Agricultural Worker's Disease|Agricultural Workers Disease|Agricultural Workers' Disease|Agricultural Worker's Diseases|Agricultural Workers Diseases|Disease, Agricultural Worker|Disease, Agricultural Worker's|Disease, Agricultural Workers'|Diseases, Agricultural Worker|Diseases, Agricultural Worker's|Diseases, Agricultural Workers'|Worker Disease, Agricultural|Worker Diseases, Agricultural|Worker's Disease, Agricultural|Workers' Disease, Agricultural|Worker's Diseases, Agricultural|Workers' Diseases, Agricultural
